osm_id,osm_type,Type,name_en,name_zh_mbx,City,lon,lat,lat-long-dif,name,wikipedia,wikidata,name_zh
1736430756,node,Restaurant,Fujiya 1935,不二家1935,Osaka,135.4785761,34.66584,48.321094,FUJIYA,,,
3507545615,node,Restaurant,Ichiran,一兰拉面道顿崛店,Osaka,135.5030659,34.6692259,0.027876,一蘭拉麵,,,一蘭道頓崛店
230770061,way,Restaurant,KIZI,大阪烧KIZI,Osaka,135.48103,34.70276722,0.055577,,,,
3800314597,node,Restaurant,Osaka Takoyaki Museum,章鱼烧博物馆,Osaka,135.4374526,34.6686421,0.077702,Osaka Takoyaki Museum,,,
224356727,way,Restaurant,Shin-Akashi,新明石,Osaka,135.501762,34.67049033,0.066158,,,,
4462604025,node,Restaurant,Au Petit Sud Ouest,金珀蒂南基酒店,Paris,2.3009577,48.856921,147.387235,Au Petit Sud Ouest,,,
1920884203,node,Restaurant,Broceliande,布雷塔尼餐厅,Paris,2.3411643,48.8843749,0.06766,Crêperie Brocéliande,,,
251699776,node,Restaurant,Café de Flore,花神咖啡馆,Paris,2.3326307,48.8541444,0.038764,Café de Flore,,Q1025686,花神咖啡
408952536,node,Restaurant,Café les Deux Moulins,双风车咖啡馆,Paris,2.3336648,48.884884,0.031774,Café des Deux Moulins,,Q2593762,
3934696306,node,Restaurant,Chez Marie Louise,桑切斯玛丽路易丝,Paris,2.2277689,48.8748639,0.115916,Chez Louise,,,
1805513394,node,Restaurant,H?tel Drouot,Drouot酒店,Paris,2.3400464,48.87323,0.113911,Hôtel des Ventes Richelieu Drouot,,,
2036561924,node,Restaurant,Hermes,爱马仕总店,Paris,2.3013462,48.8702955,0.041635,Hermès,,,
3058148651,node,Restaurant,L'Ange 20 Restaurant,天使20号餐厅,Paris,2.367403,48.8558432,0.080509,L'Ange 20,,,
3429451872,node,Restaurant,L'Ange 20 Restaurant,天使20号餐厅,Paris,2.3543661,48.860659,0.017853,L'Ange 20,,,
255060753,node,Restaurant,L'Astrance,Astrance餐厅,Paris,2.2875657,48.8584187,0.069041,L'Astrance,,Q6455614,
3621829493,node,Restaurant,La Chocolaterie de Jacques Genin,雅克·格宁巧克力店,Paris,2.3645647,48.8645033,0.083084,Jacques Genin,,,
68730159,way,Restaurant,Le Bon Marché,好商佳百货公司,Paris,2.323500853,48.85031317,0.055254,Le Bon Marché,,,
50395707,way,Restaurant,Le Bon Marché,好商佳百货公司,Paris,2.324307776,48.85111587,0.00161,Le Bon Marché,,,
2685582243,node,Restaurant,Le Cinq,巴黎四季酒店餐厅,Paris,2.4626173,48.9135347,0.200728,Le Cinq Cinq,,,
1670553014,node,Restaurant,Le Grand Café Capucines,卡普辛咖啡馆,Paris,2.3336208,48.8710589,0.171472,Le Grand Café Capucines,,,
251699775,node,Restaurant,Les Deux Magots,双叟咖啡馆,Paris,2.3330795,48.8540787,0.017521,Les Deux Magots,,Q1147912,双叟咖啡
2320476429,node,Restaurant,Les Papilles,味蕾餐厅,Paris,2.3417111,48.8446323,0.018078,Bistroy… les Papilles,,,
840706590,node,Restaurant,Pedra Alta,Pedra Alta葡萄牙海鲜连锁餐厅,Paris,2.3039956,48.8689425,0.062026,Pedra Alta,,,
251373380,node,Restaurant,Shakespeare and Company,莎士比亚书店,Paris,2.3471111,48.8525775,0.059481,Shakespeare and Company,fr:Shakespeare and Company,Q1503157,
916527542,node,Restaurant,Tati,Tati百货商场,Paris,2.3484032,48.8837914,0.032506,Tati,,,
64942893,way,Restaurant,Banzaan Fresh Market,班扎恩海鲜市场,Phuket,98.30169858,7.891104125,136.945983,Banzan Market,,,
322839502,way,Restaurant,Eightfold Restaurant,8倍餐厅,Phuket,98.30001908,7.82101085,8.119108,,,,
1319826677,node,Restaurant,Kan Eang pier,凯茵餐厅,Phuket,98.3444166,7.8199006,0.045508,Kan Eang,,,
793092027,node,Restaurant,Patong Seafood Restaurant,芭东海鲜餐厅,Phuket,98.2951736,7.8935187,0.122861,Patong Seafood,,,
793151165,node,Restaurant,Pizzeria Pinocchio,木偶奇遇记比萨店,Phuket,98.2948088,7.8928173,0.001066,Pizzaro,,,
3921155992,node,Restaurant,Secret Cliff Restaurant,秘密悬崖胜地酒店及餐厅,Phuket,98.2844035,7.8608342,0.042388,Secret Cliff,,,
2498063291,node,Restaurant,Thavorn Beach Village&Spa,塔旺海滩村庄酒店,Phuket,98.272427,7.9264626,0.077605,Thavorn Beach Village and Spa,,,
2627732060,node,Restaurant,Buccone,Buccone餐厅,Rome,12.4762126,41.9090384,119.77879,Buccone Enoteca,,,
935387227,node,Restaurant,Forno Campo de' Fiori,草原餐厅,Rome,12.4715195,41.8958033,0.017928,Forno Campo de Fiori,,,
3061568273,node,Restaurant,Gelateria Valentino,瓦伦蒂诺餐厅,Rome,12.4849638,41.9015151,0.019156,Gelateria Valentino,,,
1703104111,node,Restaurant,Gino in vicolo Rosini,罗西尼小道基诺店,Rome,12.477393,41.9022459,0.008302,Da Gino,,,
32631124,node,Restaurant,Giolitti,Giolitti冰激凌店,Rome,12.4772481,41.9010573,0.001333,Giolitti,,,
259659463,node,Restaurant,Giolitti,Giolitti冰激凌店,Rome,12.522832,41.9184807,0.063007,Giolitti,,,
2580279567,node,Restaurant,Il Cavalluccio Marino,圣马力诺餐厅,Rome,12.625044,41.8389878,0.181705,Il cavalluccio marino,,,
2274388003,node,Restaurant,Sensus Restaurant,普查餐厅,Rome,12.4721364,41.8947098,0.20863,Sensus,,,
4283615592,node,Restaurant,Trattoria Antica Hostaria da Angelino,按迪克餐厅,Rome,12.4941517,41.8890512,0.027674,Osteria Angelino dal 1899,,,
356215992,way,Restaurant,A Twosome Place By 51k,狎鸥亭店,Seoul,126.9366141,37.55559967,118.775914,Two Some Place Cafe,,,
4416285798,node,Restaurant,Hello Kitty Cafe,Hello Kitty咖啡馆(新村店),Seoul,126.9219861,37.5514899,0.018738,Hello Kitty Cafe Hong-Ik Univ.,,,
2453013729,node,Restaurant,MANGO SIX,MANGO SIX（狎鸥亭店）,Seoul,126.7908264,37.4439302,228.57567,망고식스 (Mango Six),,,
355644299,way,Restaurant,Miss Lee Café,星茶房Miss李(明洞店),Seoul,126.9834624,37.57515203,0.323858,별다방미스리,,,
3612147545,node,Restaurant,Myeong Dong Dumpling Restaurant,明洞饺子,Seoul,126.9856843,37.5627131,0.014661,명동 함흥면옥,,,
4214820491,node,Restaurant,Tosokchon Samgyetang,土俗村参鸡汤,Seoul,126.97175,37.5778117,0.029033,Tosokchon- chicken soup,,,土俗村蔘雞湯
3317120154,node,Restaurant,Absinthe,苦艾酒,SF,-122.4228555,37.777038,249.593832,Absinthe Brasserie & Bar,,,
223616923,way,Restaurant,Alembic,蒸馏器,SF,-122.451104,37.76925864,0.036028,The Alembic,,,
2629023876,node,Restaurant,Alice's,爱丽丝,SF,-122.4287888,37.7437055,0.047868,Alice's,,,
2840142901,node,Restaurant,Americano,美式咖啡,SF,-122.393033,37.79377,0.08582,Americano,,,
256092423,way,Restaurant,Atlas Café,阿特拉斯咖啡厅,SF,-122.4114262,37.75895273,0.05321,Atlas Cafe,,,
2657227485,node,Restaurant,Caffe Roma,罗马咖啡,SF,-122.4042291,37.7745227,0.022767,Caffe Roma,,,
1419473685,node,Restaurant,Isa,Isa餐厅,SF,-122.4376422,37.8001044,0.058995,Isa,,,
4196313093,node,Restaurant,R&G Lounge,岭南小馆,SF,-122.4049029,37.7940971,0.038747,R & G Lounge,,,
3430953015,node,Restaurant,Shaoshan Mountain,韶山冲,SF,-121.9938461,37.3088663,0.896288,Shaoshan Mountain,,,
3702219083,node,Restaurant,Tony's Pizza Napoletana,托尼拿波里式披萨店,SF,-122.4090513,37.8003332,0.906672,Tony's Pizza Napoletana,,,
366711368,node,Restaurant,Tosca Cafe,托斯卡,SF,-122.4059615,37.7975454,0.005878,Cafe Tosca,,,
979958085,node,Restaurant,Zabu Zabu,Zabu Zabu日餐厅,SF,-122.271949,37.870944,0.207411,Zabu Zabu,,,
3343177439,node,Restaurant,Café Indochine,印度支那咖啡厅,Siem Reap,103.8549096,13.3604061,250.637397,Cafe Indochine Restaurant,,,
792506877,node,Restaurant,Cambodian BBQ,柬埔寨BBQ烧烤店,Siem Reap,103.8546644,13.354714,0.005937,Cambodian BBQ,,,
4281767194,node,Restaurant,Khmer Kitchen Restaurant,高棉厨房餐厅,Siem Reap,103.8551973,13.3544014,0.000845,Khmer Kitchen Restaurant,,,
372434804,way,Restaurant,Le Malraux,乐马尔罗,Siem Reap,103.8540005,13.35564382,0.002439,Le Malraux,,,
1058861277,node,Restaurant,Molly Malone's,莫莉白龙,Siem Reap,103.8540481,13.354434,0.001257,Molly Malone's,,,
792506869,node,Restaurant,Red Piano Restaurant,红琴餐厅,Siem Reap,103.8542889,13.3547337,0.000541,Red Piano,,,
3929905433,node,Restaurant,Taj Mahal Restaurant,泰姬陵餐厅,Siem Reap,103.848889,13.3549265,0.005593,Taj Mahal,,,
790702881,node,Restaurant,temple club,寺庙俱乐部,Siem Reap,103.8547911,13.3549609,0.005937,The Temple Club,,,
2841140519,node,Restaurant,The Blue Pumpkin,蓝色南瓜面包房,Siem Reap,103.8570859,13.3533231,0.003933,The Blue Pumpkin,,,
2555412323,node,Restaurant,The Blue Pumpkin,蓝色南瓜面包房,Siem Reap,103.8537383,13.35419,0.004214,The Blue Pumpkin,,,
580341233,node,Restaurant,The Soup Dragon,柬式火锅,Siem Reap,103.855125,13.3549055,0.002102,The Soup Dragon,,,
965693389,node,Restaurant,Boon Tong Kee,文东记（马里士他店）,Singapore,103.8294694,1.2951297,12.085431,Boon Tong Kee,,,
154418183,way,Restaurant,Gordon Grill,戈登烧烤,Singapore,103.8346694,1.308678138,0.018748,Goodwood Park Hotel,,,
372345031,way,Restaurant,Kashmir,克什米尔餐厅,Singapore,103.8510797,1.30838395,0.016704,,,,
602892250,node,Restaurant,Lau Pa Sat,老巴刹美食中心,Singapore,103.8504237,1.2805807,0.028459,Lau Pa Sat老巴剎,,Q7697795,老巴剎
602549219,node,Restaurant,Maxwell Road Hawker Centre,麦士威路小贩中心,Singapore,103.8447054,1.2804219,0.005877,Maxwell Food Centre(チキンライス),,,
364429838,way,Restaurant,Rong Chen Bak Kut The,榕城肉骨茶,Singapore,103.9863865,1.3572643,0.218524,Burger King,,,
241260237,way,Restaurant,Samy's Curry Restaurant,萨米咖喱餐厅,Singapore,103.8119617,1.3059572,0.225732,,,,
47298639,way,Restaurant,Tian Tian Hainanese Chicken Rice,天天海南鸡饭,Singapore,103.8447547,1.280327533,0.058423,Maxwell Road Food Centre,,,麥士威小販中心
219645624,way,Restaurant,China Room,丸香乌冬面,Tokyo,139.728363,35.65992552,70.263206,グランド ハイアット 東京,,,
1138633140,node,Restaurant,Kamiya Bar,风风亭烤肉（池袋东口站前店）,Tokyo,139.7975062,35.7109207,0.120138,神谷バー,http://ja.wikipedia.org/wiki/%E7%A5%9E%E8%B0%B7%E3%83%90%E3%83%BC,,
688657370,node,Restaurant,Kanda Yabu Soba,人形町今半,Tokyo,139.7685929,35.6969781,0.042856,神田藪蕎麦 (Yabusoba),,,
3411746404,node,Restaurant,Ningyocho Imahan,温野菜涮涮锅（新宿东口站前店）,Tokyo,139.7725822,35.7074501,0.014461,人形町今半,,,
2212617866,node,Restaurant,Onyasai (Shinjku Higashiguchi Ekimae Ten),温野菜涮涮锅（新宿东口站前店）,Tokyo,139.6363402,35.6508167,0.192875,温野菜,,,
3340683544,node,Restaurant,Onyasai (Shinjku Higashiguchi Ekimae Ten),温野菜涮涮锅（新宿东口站前店）,Tokyo,139.7009853,35.6613532,0.075182,温野菜,,,
3397737048,node,Restaurant,Onyasai (Shinjku Higashiguchi Ekimae Ten),神田薮荞麦面店,Tokyo,139.7728205,35.7083039,0.118786,温野菜,,,
2405013092,node,Restaurant,Udon Maruka,五花肉烤肉店（新宿店）,Tokyo,139.760132,35.696698,0.024294,丸香,,,
2883449855,node,Restaurant,Yabaton,神谷酒吧,Tokyo,139.7693992,35.672612,0.033353,矢場とん,,,
3163200072,node,Restaurant,Yakiniku Fufutei (Ikebukuro Higashiguchi Ekimae Ten),娅巴桐猪排店,Tokyo,139.7005315,35.6944968,0.090753,国産牛焼肉ふうふう亭JAPAN 西武新宿駅前店,,,
3163200072,node,Restaurant,Yakiniku Karubichan (Shinjuku Ten),中国房餐厅,Tokyo,139.7005315,35.6944968,0,国産牛焼肉ふうふう亭JAPAN 西武新宿駅前店,,,
1034639351,node,Hotel,Bulgari Hotels and Resorts Bali,巴厘岛宝格丽度假村,Bali,115.1203548,-8.8442296,69.118903,Bulgari Hotel,,,巴厘岛宝格丽度假村
132239458,way,Hotel,InterContinental Bali Resort,洲际巴厘岛酒店,Bali,115.1666339,-8.779484164,256.075101,Intercontinental Bali Resort,en:Intercontinental Hotel Bali,,
4177911950,node,Hotel,InterContinental Bali Resort,洲际巴厘岛酒店,Bali,115.1675182,-8.7793689,0.001,Intercontinental Bali Resort,,,
3744065623,node,Hotel,Liberty Dive Resort,自由潜水度假村,Bali,115.5902498,-8.2739313,0.928169,Liberty Dive Resort,,,
4177488289,node,Hotel,POP Hotel Kuta Beach,POP库塔海滩酒店,Bali,115.1699444,-8.7118591,0.858233,Pop! Hotel Kuta Beach,,,
489583809,node,Hotel,Ramada Resort Benoa Bali,华美达巴厘岛南湾度假酒店,Bali,115.22115,-8.758852,0.098198,Ramada Resort Benoa,,,
4177857642,node,Hotel,RIMBA Jimbaran Bali,巴厘岛金巴兰丛林酒店,Bali,115.1399927,-8.7932571,0.115562,RIMBA Jimbaran Bali,,,
4247996630,node,Hotel,Sadara Boutique Beach Resort,巴厘岛赛达拉精品海滩度假村,Bali,115.2222777,-8.7699409,0.105601,Sadara Boutique Beach Resort Bali,,,
4177840107,node,Hotel,Sanur Paradise Plaza Hotel,萨努尔天堂广场酒店,Bali,115.2601384,-8.6744576,0.133344,Sanur Paradise Plaza Hotel,,,
794606886,node,Hotel,Sanur Paradise Plaza Hotel,萨努尔天堂广场酒店,Bali,115.2595197,-8.6936396,0.019801,Sanur Paradise Plaza,,,
4258561789,node,Hotel,Sun Island Hotel Kuta,库塔日光岛酒店,Bali,115.1677919,-8.7309476,0.129036,sun island hotel kuta,,,
132366910,way,Hotel,"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali",巴厘岛努沙杜瓦拉古娜豪华精选度假酒店,Bali,115.2315108,-8.797294493,0.130066,The Laguna - Resort and Spa,,,
132240625,way,Hotel,The Villas at AYANA Resort and Spa Bali,阿雅娜水疗度假别墅酒店&巴厘岛SPA,Bali,115.1375041,-8.786267152,282.378022,Ayana Resort and Spa,,,
4177727592,node,Hotel,The Villas at AYANA Resort and Spa Bali,阿雅娜水疗度假别墅酒店&巴厘岛SPA,Bali,115.1389645,-8.7857694,0.001958,AYANA Resort and Spa Bali,,,
261089614,way,Hotel,The Vira Bali Hotel,维拉巴厘岛酒店,Bali,115.1677255,-8.735340975,0.079189,The Vira Bali Hotel,,,
4247969150,node,Hotel,The Vira Bali Hotel,维拉巴厘岛酒店,Bali,115.1673975,-8.7353041,0.000365,The Vira Bali Hotel,,,
4182516134,node,Hotel,"The Westin Resort Nusa Dua, Bali",巴厘岛努沙杜瓦威斯汀度假酒店,Bali,115.2289874,-8.7960048,0.122291,The Westin Resort Nusa Dua Bali,,,
319082622,way,Hotel,Aetas Lumpini,曼谷隆披尼艾塔斯酒店,Bangkok,100.5472165,13.72453855,37.202314,Aetas Lumpini,,,
194876474,way,Hotel,Amari Don Muang Airport Bangkok Hotel,曼谷阿玛瑞廊曼酒店,Bangkok,100.6003756,13.92082719,0.249448,Amari Don Muang Airport Hotel,,,
331281045,way,Hotel,Bangkok Cha-Da Hotel,曼谷查达酒店,Bangkok,100.5738764,13.7740228,0.173304,Bangkok Cha-Da,,,
271102924,way,Hotel,Best Western Premier Sukhumvit,贝斯特韦斯特精品素坤逸路酒店,Bangkok,100.5518561,13.7466856,0.049358,Best Western Premier,,,
157522277,way,Hotel,Grande Centre Point Ratchadamri Hotel,曼谷拉查丹利中心酒店,Bangkok,100.5409527,13.74184665,0.015742,Grande Centre Point Hotel,,,
4355715911,node,Hotel,Holiday Inn Express Bangkok Siam,曼谷暹罗智选假日酒店,Bangkok,100.5302827,13.7237029,0.028814,Holiday inn express Bangkok sathron,,,
333177956,way,Hotel,Holiday Inn Express Bangkok Siam,曼谷暹罗智选假日酒店,Bangkok,100.5277922,13.74719975,0.025987,Holiday Inn Express,,,
393471476,way,Hotel,Holiday Inn Express Bangkok Siam,曼谷暹罗智选假日酒店,Bangkok,100.5570543,13.74489635,0.031565,Holiday Inn Express,,,
4283507589,node,Hotel,Hotel Indigo Bangkok Wireless Road,英迪格曼谷酒店,Bangkok,100.5471023,13.7400311,0.014817,อินดิสโก้ (Indiko),,,
151982337,way,Hotel,Hotel Novotel Bangkok Impact,曼谷因帕特诺富特酒店,Bangkok,100.5483948,13.91553438,0.176796,Novotel Impact,,,
230903173,way,Hotel,Pullman Bangkok King Power,曼谷皇权铂尔曼酒店,Bangkok,100.5374033,13.7587911,0.167735,Pullman King Power Bangkok,,,
176195931,way,Hotel,S31 Sukhumvit Hotel,曼谷素坤逸S31酒店,Bangkok,100.5657822,13.73358506,0.053585,S31 Sukhumvit,,,
2310928058,node,Hotel,Siam Swana Hotel,暹罗思瓦纳酒店,Bangkok,100.5300557,13.7521872,0.054329,Siam Swana,,,
369335001,way,Hotel,Spb Paradise Hotel,国家邮政局天堂酒店,Bangkok,100.5767717,13.78707123,0.0816,SPB Paradise,,,
4460300490,node,Hotel,The Krungkasem Srikrung Hotel,曼谷新玛丽V宾馆,Bangkok,100.5153179,13.738872,0.109653,โรงแรมกรุงเกษมศรีกรุง,,,
3155881803,node,Hotel,True Siam Hotel,曼谷正宗暹罗酒店,Bangkok,100.5365383,13.7591484,0.041497,True Siam Hotel,,,
450762925,way,Hotel,Unico Premier MetroLink,优尼柯地铁站酒店,Bangkok,100.5628867,13.74951053,0.035986,FX Hotel Metrolink Makkasan,,,
261527060,way,Hotel,W Bangkok,曼谷W酒店,Bangkok,100.5287551,13.72215098,0.061491,W Hotel Bangkok,,,
1030346574,node,Hotel,Anantara Chiang Mai Resort & Spa,清迈安纳塔拉水疗度假村,Chiang Mai,99.003897,18.7819529,6.58466,Anantara Chiang Mai 下午茶,,,
3416932285,node,Hotel,Deng Ba Hostel Chiangmai,登巴国际连锁客栈清迈夜市店,Chiang Mai,98.9955971,18.7832896,0.009637,Dengba Hostel,,,
254597955,way,Hotel,Eastin Tan Hotel Chiang Mai,清迈谭易思廷酒店,Chiang Mai,98.9669933,18.80125883,0.046573,Eastin Tan,,,
305818862,way,Hotel,Four Seasons Resort Chiang Mai,清迈四季度假酒店,Chiang Mai,98.93111402,18.91476887,0.149389,Four Seasons Resort,,,
3417181187,node,Hotel,Galare Guest House,清迈加拉里旅馆,Chiang Mai,99.0039971,18.786471,0.201181,Galare,,,
3317919566,node,Hotel,Galato Coffee Hostel,清迈加拉托咖啡旅馆,Chiang Mai,98.9837648,18.7965304,0.030292,Galato,,,
3385506531,node,Hotel,Gong Kaew Huen Kum,共凯环坤酒店,Chiang Mai,98.9805068,18.7925429,0.007246,Gongkaew Huen Kum,,,
233735956,way,Hotel,Holiday Garden Hotel,清迈假日花园酒店,Chiang Mai,98.96383881,18.80541039,0.029535,Holiday Garden Hotel,,,
3843126640,node,Hotel,Kikie's House,琪琪之家酒店,Chiang Mai,98.9891444,18.7944711,0.036245,Kikie's House,,,
220976892,way,Hotel,Le Méridien Chiang Mai,清迈艾美酒店,Chiang Mai,98.99998573,18.78453807,0.020774,Le Meridien,,,
3134799182,node,Hotel,Santitham Guest House,清迈桑蒂山姆宾馆,Chiang Mai,98.9783434,18.804769,0.041873,Santitham Guest House,,,
440038015,way,Hotel,"Shangri - La Hotel, Chiang Mai",清迈香格里拉酒店,Chiang Mai,99.00091175,18.77842109,0.048916,,,,
319812106,way,Hotel,Sleep Box Hotel,清迈酣眠盒子酒店,Chiang Mai,98.9967139,18.8005236,0.0263,Sleepbox,,,
2478592340,node,Hotel,Sukantara Cascade Resort,清迈苏坎塔拉瀑布度假村,Chiang Mai,98.8641237,18.9557195,0.287786,Sukantara Cascade Resort and Spa,,,
973961107,node,Hotel,Boss Hotel,波仕酒店,Hanoi,105.855171,21.0314629,9.066791,Boss Hotel,,,
708695656,node,Hotel,Camellia 5 Hotel,茶花5酒店,Hanoi,105.852824,21.033588,0.004472,Camellia Hotel,,,
4318026789,node,Hotel,Camellia 5 Hotel,茶花5酒店,Hanoi,105.8513123,21.0347606,0.002684,Camellia 4 Hotel,,,
2859940473,node,Hotel,Flamingo Hotel,佛拉明哥酒店,Hanoi,105.853032,21.0349613,0.00192,Flamingo Travel,,,
321329256,way,Hotel,InterContinental Hanoi Westlake,洲际河内西湖酒店,Hanoi,105.8313127,21.05844947,0.045207,Intercontinental Hanoi Westlake,en:Intercontinental Hanoi Westlake,Q25110775,河内西湖洲际酒店
977668026,node,Hotel,Nam Hai hotel,楠海酒店,Hanoi,105.8472175,21.0312401,0.043114,Khách sạn Nam Hải,,,南海酒店
37933426,way,Hotel,Sofitel Legend Metropole Hanoi,索菲特河内大都市传奇酒店,Hanoi,105.8560434,21.02558163,0.014484,Khách sạn Sofitel Metropole,vi:Khách sạn Sofitel Metropole,Q7553773,河内大都市索菲特传奇酒店
3499083026,node,Hotel,Grand Anka Hotel,安卡大酒店,Istanbul,28.940904,41.0121574,96.901715,,,,
2517174561,node,Hotel,Gulhane Corner Hotel,古汉克娜酒店,Istanbul,28.9778377,41.0128459,0.037622,Gulhane Corner Hotel,,,
26970154,way,Hotel,Hilton Istanbul Bosphorus,伊斯坦布尔希尔顿酒店,Istanbul,28.98929099,41.04450715,0.043115,Hilton Istanbul Bosphorus,en:Hilton Istanbul Bosphorus,Q4806513,
2524535697,node,Hotel,Sultanahmet Palace,苏丹阿合麦特宫殿酒店,Istanbul,28.9780948,41.0045657,0.051138,Sultan Ahmet Palace,,,
180968739,way,Hotel,Swissotel The Bosphorus,瑞士博斯普鲁斯海峡酒店,Istanbul,28.99769992,41.04081424,0.055854,Swissotel Bosphorus,,,
313876238,way,Hotel,Hotel Good Inn,济州古德酒店,Jeju,126.5657318,33.24674545,105.362101,Hotel Good Inn,,,
368662882,node,Hotel,Jeju Dongyang Hotel,济州岛东洋酒店,Jeju,126.376907,33.483295,0.425374,제주 동양콘도 (Jeju  Dongyang Condominium),,,
368662405,node,Hotel,Jeju Poonglim Resort,济州岛本林度假村,Jeju,126.48907,33.233172,0.362286,제주 풍림리조트 (Jeju  Pungnim Resort Hotel),,,
368944957,node,Hotel,Jeju Soldaewat Pension,济州岛索代瓦酒店,Jeju,126.478641,33.231881,0.01172,슈가비치펜션 (Syuga Beach Pansion),,,
375497129,way,Hotel,Phoenix Island,济州凤凰岛酒店,Jeju,126.9278608,33.43043935,0.647778,휘닉스아일랜드,,,
568995198,node,Hotel,Shineville Resort,济州阳光精品度假村,Jeju,126.791823,33.3058502,0.260627,샤인빌리조트 (Syainbil Resort Hotel),,,
150677378,way,Hotel,Aloft Kuala Lumpur Sentral,吉隆坡中环广场雅乐轩酒店,Kuala Lumpur,101.6869883,3.133212786,55.277472,Nu Sentral,,,新购物广场
24582196,way,Hotel,Casa Mutiara Service Apartment,卡萨珍珠酒店服务式公寓,Kuala Lumpur,101.7039533,3.142929475,0.026682,Casa Mutiara,,,
4211714691,node,Hotel,Doubletree by Hilton Hotel Kuala Lumpur,吉隆坡希尔顿逸林酒店,Kuala Lumpur,101.7204852,3.1610425,0.034645,doubleheader Hilton ampang,,,
4226401111,node,Hotel,Fernloft KL@ Chinatown,吉隆坡唐人街蕨阁楼,Kuala Lumpur,101.6958161,3.1438327,0.041879,Fernloft Hostel,,,
1753356320,node,Hotel,Flamingo By The Lake,吉隆坡湖畔火烈鸟,Kuala Lumpur,101.7510741,3.1626298,0.074055,,,,
4238799691,node,Hotel,Geo Hotel Kuala Lumpur,吉隆坡基欧酒店,Kuala Lumpur,101.6955464,3.1440417,0.074116,Geo hotel,,,
1349431197,node,Hotel,Hotel Sri Petaling,斯里八打灵酒店,Kuala Lumpur,101.690083,3.0683614,0.081144,Hotel Sri Petaling,,,
2959148094,node,Hotel,Hotel Summer View,夏景酒店,Kuala Lumpur,101.6899205,3.1327632,0.064564,Hotel Summer,,,
23034610,way,Hotel,InterContinental Kuala Lumpur,洲际吉隆坡酒店,Kuala Lumpur,101.7180256,3.15946755,0.054809,Intercontinental Hotel,,,
4186767146,node,Hotel,Lotus Hotel K L Sentral,吉隆坡中环广场莲花酒店,Kuala Lumpur,101.6843339,3.1295335,0.063626,lotus Hôtel 106 à 150,,,
3340727305,node,Hotel,Pacific Regency Hotel Suites,吉隆坡太平洋丽晶酒店,Kuala Lumpur,101.7055085,3.1530349,0.044676,Pacific Regency Hotel Apartments,,,
1812003919,node,Hotel,Sani Hotel,珊尼酒店,Kuala Lumpur,101.6953859,3.1669981,0.024086,Sani Hotel,,,
4342588423,node,Hotel,Submarine Guest House China Town,吉隆坡唐人街海底宾馆,Kuala Lumpur,101.6965839,3.1428612,0.025335,Submarine Guest House,,,
1770397776,node,Hotel,The Royale Chulan Kuala Lumpur,吉隆坡皇家卓兰酒店,Kuala Lumpur,101.7170867,3.1495365,0.027178,The Royale Chulan,,,
50882141,way,Hotel,"Traders Hotel, Kuala Lumpur",吉隆坡盛贸饭店,Kuala Lumpur,101.7149619,3.154086075,0.006674,Traders Hotel,,,
4269870191,node,Hotel,Almont Hotel Kyoto,京都阿尔蒙特旅馆,Kyoto,135.7640967,34.9834245,65.878473,Almont Hotel,,,
268192643,way,Hotel,ANA Crowne Plaza Kyoto,京都全日空皇冠假日酒店,Kyoto,135.7527404,35.01266017,0.040592,京都全日空ホテル,,,
2408980085,node,Hotel,Ibis Styles Kyoto Station,宜必思尚品京都站酒店,Kyoto,135.758434,34.983738,0.034616,ホテルV・ビスタ京都八条店,,,
305179813,node,Hotel,Kyoto Royal Hotel & Spa,京都皇家SPA酒店,Kyoto,135.769242,35.009933,0.037003,京都ロイヤルホテル＆スパ (Kyoto Royal Hotel and Spa),,,
601836463,node,Hotel,Kyoto Tower Hotel,京都塔酒店,Kyoto,135.7594737,34.9873819,0.032319,京都タワーホテル,,,
3259699661,node,Hotel,Royal Park Hotel The Kyoto,皇家花园酒店京都,Kyoto,135.7694616,35.0089876,0.031594,京都ロイヤルパークホテル,,,
2961154840,node,Hotel,Sakura?Terrace,樱花台酒店,Kyoto,135.75942,34.979871,0.039158,SAKURA TERRACE Hotel,,,
4151038489,node,Hotel,Sakura?Terrace,,Kyoto,135.7583823,34.9824927,0.003659,sakura terrace the gallery,,,
4258073,way,Hotel,51 Buckingham Gate,伦敦泰姬陵51白金汉大门套房&公馆酒店,London,-0.1365072067,51.49828591,152.410683,Buckingham Gate,,,
160140566,way,Hotel,Apex London Wall Hotel,伦敦先瑞伦敦墙酒店,London,-0.08818863846,51.51600847,0.066041,Apex London Wall Hotel,,,
1159556764,node,Hotel,Arriva Hotel,伦敦阿里瓦酒店,London,-0.1183234,51.5287473,0.042874,Arriva Hotel,,,
120355003,way,Hotel,Base2stay,伦敦纳德勒肯辛顿酒店,London,-0.190296681,51.49300844,0.107712,base2stay,,,
254025974,node,Hotel,Crestfield Hotel,伦敦克莱斯特菲尔德酒店,London,-0.1224147,51.5297557,0.104629,Crestfield Hotel,,,
95300764,way,Hotel,Duke Of Leinster Hotel 伦斯特公爵酒店）,伦敦伦斯特公爵酒店,London,-0.183267225,51.51305348,0.077555,Duke of Leinster Hotel,,,
